Wavelength	240	250	260	270	280	290	300	310	320	330	340	350	360	370	380	390	400	410	420	430	440	450
300	133683.5828	77457.53403	132261.4048	828297.851	196305.2462	78545.39934	4625506.332	21452.45346	2483.985896	1438.550554	873.6003928	551.9286194	432.7745923	384.8350609	347.8046073	386.061594	270.0587285	192.7579335	232.9673964	227.0144144	164.3956108	182.1638912
302	139162.4168	82201.04041	126781.7277	593939.0386	276636.8605	58985.31751	3877705.938	226816.3023	2876.502098	1296.947902	884.7331986	751.621402	570.1949817	472.4298978	350.7028692	239.937082	242.2493526	237.4753334	122.8205026	195.0124865	134.8246872	183.1023137
304	141442.1018	79093.78847	129377.7175	389894.8364	422968.4481	58241.57462	2275604.177	934632.8442	2893.244985	1547.619514	941.3484977	705.1004682	542.3037148	486.5785131	343.5483461	255.3982492	225.6617404	211.3229448	206.7337839	154.3450767	213.692376	133.5334257
306	152277.5738	93263.77586	131565.8186	262242.1116	606617.5784	60343.19225	899491.3229	2277968.327	3932.377049	1787.358874	1048.161858	680.6281701	459.33215	439.9375728	355.0755454	281.5867324	226.0522173	238.4309365	210.1047757	185.1544801	183.0129614	166.8788291
308	166155.5135	91032.36722	124865.3449	209968.3382	741485.6832	59083.46618	215235.4633	3548111.976	5646.674107	1867.590316	1035.175059	660.5017618	519.0059684	414.4282267	307.2010332	256.6629664	271.8840115	234.4663659	171.5606476	151.0132863	135.3663355	139.9349244
310	154539.6291	93222.49418	122966.927	189171.0456	739181.2317	65211.06214	40722.18281	3982437.394	18079.14304	2103.234802	908.7567711	571.8664925	386.6420478	469.8998732	292.84482	204.4888245	210.5065855	201.9694915	152.899475	166.4296245	155.6818083	152.111
312	145170.8668	90590.04126	120481.0664	167717.4932	617636.7465	80894.20692	27389.8327	3152281.576	188161.2279	2113.682696	893.7459676	641.1637099	506.5587518	343.927273	305.1098732	213.4924411	192.8677309	172.7298866	171.0062203	164.0942645	158.0931443	130.6103698
314	131663.0212	85334.64174	114565.7261	156093.2902	430494.4148	128286.1157	24179.22721	1786004.224	753170.3021	2524.200337	1052.180611	678.8068783	481.7653795	365.7889159	315.1563115	272.903437	237.4403247	141.8520589	146.2220741	135.1101268	166.4452466	148.6722517
316	125036.6227	83328.41359	104864.0268	141581.1091	273340.5995	213762.5083	23731.41181	653185.8454	1809535.741	3165.591904	1077.092178	664.3600052	490.7929181	388.4242458	225.951182	218.8976078	229.6292823	160.6650191	104.5096938	194.0657922	107.9991569	123.3469506
318	123651.8575	87325.00996	108530.7295	135637.4808	182883.9664	329719.1498	21592.86033	154761.6503	2830581.065	4049.89787	1157.404044	633.1225627	499.4252569	314.5724825	316.2019681	243.9510945	171.5639617	137.3656064	117.3055162	148.9642972	96.7283638	126.6647274
320	119576.8702	80766.46959	101150.1307	122208.3732	134963.9935	419867.032	22319.31462	25419.34176	3211828.617	11711.34018	1184.183392	718.3609224	461.0635412	360.0824929	330.6343538	226.9202838	178.0327108	179.3448308	135.4186261	141.3660145	116.390015	93.16436382
322	114981.9409	86484.49595	94092.10971	117560.3261	120380.0842	438393.3274	24493.82492	16371.58769	2676763.672	125720.9666	1356.871604	586.6647357	441.1696527	305.3502964	302.3975331	194.8775136	165.3934478	157.3635797	151.0946264	136.4312383	105.8487244	108.2347136
324	118866.9558	80380.60247	91385.9115	112991.61	112485.6808	371387.3018	35774.59928	14391.57109	1617875.693	543699.4455	1669.783283	778.5788209	512.3280194	358.8355346	260.9103257	231.3988536	193.8794573	165.5833283	139.7442747	147.4561835	84.85782231	107.3412484
326	109664.9672	77603.86983	87311.71353	105359.7299	103721.5076	263569.6901	66307.12962	13157.35628	645463.5157	1353441.275	2134.948165	724.223492	548.2101757	362.2111017	275.9202684	212.0205539	185.7032362	146.7781626	99.02697333	145.8918427	129.1904313	98.58262663
328	105811.1315	75918.76988	80585.54008	95663.55667	93224.78311	160048.4237	125141.5954	12868.31962	158390.4128	2199461.305	2752.281921	801.1750148	562.6502345	381.9374302	306.8744128	190.8768894	177.9719523	153.6139131	165.9007694	102.6277837	90.0488798	119.1693686
330	96125.02703	71556.71917	74526.06567	87618.83633	86144.27441	89990.05107	198662.9449	11437.13392	22650.50647	2592533.408	8597.418811	913.5434813	492.4308285	347.1087662	242.523831	262.0340051	132.3863756	119.217954	131.1101343	127.4179592	73.27249944	86.33768264
332	90380.01983	66343.05789	70289.19451	79778.54517	79856.96732	58045.42383	257206.8376	10709.5231	12178.29741	2194940.054	97473.70865	952.1739813	556.8960777	391.9773336	266.2324455	213.6970194	162.2326344	145.260437	148.7468015	136.1130297	120.481995	92.46197184
334	92145.6502	68604.16046	68900.25516	72082.6899	72328.74578	43722.29753	271297.9673	11275.41496	9991.789103	1381922.756	404771.3828	1062.101611	474.2495477	366.5823636	256.6712757	189.9291058	156.5246196	129.9521176	81.85410147	119.5688971	120.8856355	96.24774525
336	75371.52302	60580.00611	60633.97191	65465.62928	64866.8287	39524.53811	233249.5696	16630.2581	8783.715116	574073.7804	981234.6881	1348.540475	585.2707692	356.1097153	228.5332577	204.1157807	156.3298824	119.9949673	114.3384932	95.40508888	94.41162804	105.3757703
338	72470.74955	56347.65424	55556.29469	59601.37566	59403.93017	36546.20821	165026.0448	34456.49358	8248.682411	142596.7486	1535935.285	1878.914708	526.708102	388.9152154	241.4161118	193.835586	155.2626449	135.503063	89.85748295	90.6821053	78.02566103	75.0209563
340	69387.0955	49368.45777	49646.59221	52747.96293	52366.31179	33027.35688	93966.76283	68425.64665	7465.838585	18357.04833	1706288.196	5119.452327	551.7177441	339.7207454	259.1692228	180.1748308	123.3284404	109.1719971	96.49632008	78.69377562	81.86748394	80.42266075
342	56478.20504	48920.53267	45472.89105	46221.54441	47966.3201	29985.36721	47619.35868	112344.2203	7009.059484	8219.502384	1420585.476	59140.98978	607.6829995	373.1239743	234.9476737	167.3423177	129.0550622	132.8363814	118.8640507	104.4253192	58.25467285	80.88743603
344	55081.42573	44791.6415	41638.22137	42330.04498	43801.41569	27286.08933	24462.9388	150533.4519	6517.750894	6565.035081	837476.7642	261097.5817	732.3085178	343.9182583	233.2812595	168.0155919	137.433489	131.2821361	93.51226291	71.98000095	80.86693627	65.04975562
346	49967.6181	40175.57882	37770.03303	38312.20065	39356.48115	24756.2704	16498.52503	164432.4898	6974.779077	6080.491453	328889.2876	645487.8075	893.3955782	397.3981152	237.8458857	174.3902189	137.0810331	107.0619591	67.82034598	70.03000377	65.15195331	56.43536585
348	47195.93361	38899.43809	34919.81705	35470.19346	35631.37134	22605.52709	13889.14362	146577.374	9900.308434	5646.609959	76046.82439	1008968.221	1307.284819	410.2635253	233.4764644	182.2870667	115.0800729	103.6296683	71.27528184	68.23798648	65.94199942	56.63905811
350	40691.26256	33524.83862	31743.61633	31842.31328	31160.50306	21773.93458	12471.10932	106374.4568	19353.82912	5258.76974	10973.83401	1107627.781	4239.521219	424.748969	252.2141224	171.5217599	105.5755242	103.3474511	63.95633498	74.16380163	55.97477846	46.32042332
352	41595.15529	32617.91415	29203.54989	28637.87132	29556.34347	20520.83916	11471.38686	63582.84388	38239.60803	5029.373568	5420.603821	930411.1512	46661.87482	472.4568352	231.8811665	188.9645171	128.320221	83.61044761	92.81104695	80.34511843	67.86405587	37.93341106
354	40162.65709	30524.21796	26345.69118	26726.55517	26930.24074	18124.24412	10929.37184	31867.27184	66427.43012	4882.22443	4510.24276	548659.1357	201733.4669	531.6603535	244.6230568	165.9690023	118.1150257	91.89202008	72.95012484	69.0612316	50.95296491	50.72194494
356	34591.17513	28347.50177	25108.7622	24071.78824	24733.6264	17941.18406	10973.7702	16278.88647	92771.23721	4693.797434	3904.421412	208605.2412	484994.4533	730.0143207	233.1955782	166.1956759	108.2301539	87.61994399	81.45741394	56.75878691	50.66946835	44.64181394
358	35171.28925	26997.99843	24007.41685	22893.85328	22319.94393	16944.6131	11066.66651	10711.10817	105734.4098	5012.037259	3861.196585	47153.94128	741818.9697	1090.542189	290.3080059	146.277762	105.5419215	77.92429351	63.07323841	60.01462101	50.08051669	51.80237618
360	37619.4077	26209.63704	21856.06159	21120.26249	20978.61765	16693.79332	10926.88407	8718.939478	100660.1624	6629.061373	3739.713868	6454.703249	820443.597	3783.206697	290.967649	167.0524566	120.9045287	93.57851747	63.27281101	59.95407216	44.37456377	32.22582488
362	34838.1865	24627.46697	21537.80101	20350.35641	19736.69764	15847.44667	10802.73061	8475.676598	77917.09754	11709.57897	3630.044998	3712.964741	669042.8125	41176.64857	330.4660168	188.4410696	117.8335935	80.43048496	61.23541464	52.33826575	41.2139088	39.10476824
364	33176.26428	23707.74924	19283.33177	19029.30058	18019.71277	15019.23813	11282.44323	8396.982128	50720.19836	22483.80678	3435.689048	2988.593727	384254.416	167177.4253	392.6779633	183.3348213	121.910469	75.92800857	54.36475182	55.29657793	58.18888836	37.62309918
366	32250.00089	22489.84507	19189.85121	17579.4356	17524.19845	14944.22478	11008.20424	8431.844935	28246.97352	38647.25601	3582.417556	2665.93485	145011.3433	390669.3048	515.1631669	189.6807228	118.6228243	77.12193136	62.4752005	48.41524227	53.17563885	48.85436078
368	31958.89633	23312.56441	18269.67776	16948.0194	17116.35855	14766.17363	11824.34417	8868.906606	15613.09318	56133.76402	3572.632219	2726.168211	33717.60033	586705.0521	795.2110141	180.4150298	109.2618666	92.76592147	66.98962155	53.8440673	50.02501719	48.1325454
370	32575.30581	22152.85177	17671.61589	17143.29017	16219.96419	15023.63045	12471.55138	9509.736315	10022.18274	69303.68634	3830.708369	2667.537472	4762.416324	648468.9366	2896.137353	199.4181433	126.3344474	86.64882553	69.18614637	48.38057581	42.20022965	41.14518848
372	33093.33798	21104.27113	18163.85229	15850.6708	15759.66488	14916.42828	12828.55552	9871.493076	8541.212981	69498.38733	4637.893877	2675.960392	2755.883132	520454.6896	31570.63241	271.0509349	123.3135983	79.06215783	70.21251648	61.06686012	32.77432352	36.16524217
374	29609.36231	21800.44851	16829.41083	15566.40978	15377.46282	15527.44516	13355.10855	10242.78168	8084.49865	58119.18244	6835.148996	2706.56024	2246.232118	300505.8362	121309.3677	291.0856443	132.4420824	83.25133916	71.1712645	51.34796085	36.8396135	33.74578603
376	30771.95414	21705.92239	16994.96165	15092.00103	15832.946	15675.3084	14091.1363	11077.10345	8091.779453	41508.01413	12393.13775	2601.846528	2023.453058	112505.2933	294716.6286	389.0028785	157.7652462	72.35170618	53.46408998	50.4248695	38.78063524	29.85770033
378	32309.74742	21777.70382	17673.25386	14721.25763	15850.40404	15819.36364	14633.61662	11466.61542	8226.996884	26075.84349	21386.08907	2685.834291	1977.947562	25577.44089	434674.0255	599.9194457	162.6853286	76.31997162	66.2419525	50.16779095	38.18455581	35.758557
380	33103.59703	21898.54853	17153.75791	14858.60088	15809.27049	16314.19949	15438.93497	12151.65869	8486.11232	15280.20872	32485.90618	2713.840454	2029.488855	3773.418738	483608.676	1611.879122	172.292412	90.32216746	75.93547991	49.83404861	23.24846312	37.79727714
382	33231.2297	21304.6531	17483.04439	14829.18566	15948.23949	16620.43742	16278.47199	12556.32665	8867.324983	9747.385201	42427.62195	2785.26182	2105.338796	2304.449468	413338.5993	18560.06353	186.6972328	98.98508491	73.27103343	46.51832583	43.95128454	34.06686374
384	35362.87497	22859.31364	17830.29683	15073.45399	15954.5052	16909.09192	16594.25961	13243.94393	9280.217437	7917.323115	45942.92922	3162.685471	2065.030784	1860.642744	251541.5096	84287.53424	214.4373654	104.2933213	61.89552829	51.14937138	35.86754275	33.90405387
386	33479.33073	23761.19314	17655.56378	14948.87135	16222.0353	17848.02534	17321.57484	13825.55691	9858.128015	7188.299269	42259.26176	4124.129669	2070.685468	1621.690129	100541.6313	210783.2811	289.6235538	95.92286808	61.84631059	58.98379255	44.33158364	27.80188653
388	32251.16358	23941.18087	17170.54379	14936.16679	15948.57062	18090.98751	18029.211	14375.7842	9970.473693	7181.008045	33449.13458	6991.378802	2092.255962	1534.076613	24152.90092	343070.8261	446.6059502	114.4395807	68.27215162	60.92396819	33.86728542	34.73319374
390	36147.22888	23397.42553	18088.19556	15095.56288	16237.0399	18510.43464	18933.08475	15170.77969	10290.36597	7255.66599	22584.96889	12022.12857	2138.024599	1598.841857	3409.759765	405438.5316	1165.437547	132.1387289	69.19009201	59.39900989	42.82850837	38.94482301
392	37097.48396	24052.24089	17406.56777	15476.73916	17117.55619	19145.30272	19427.95082	15513.52195	10835.84986	7367.830062	14201.24202	19014.47039	2169.577197	1637.264185	1813.922425	352132.5896	14777.41119	144.3551633	84.25728704	53.47040104	44.33091477	38.38485741
394	40710.79058	23714.39674	18012.46611	15070.06077	16758.89649	19441.8593	19968.98157	16400.32565	11017.68641	7399.484504	9049.811984	26506.1336	2288.284524	1801.516826	1519.32423	224650.2317	70394.45085	170.8011526	80.60990286	49.51522139	46.99870308	30.96398174
396	38925.58311	26231.70439	18703.9577	15622.46957	16816.54633	20056.07181	20736.25252	16702.74612	11484.95593	7803.806066	6822.734067	31132.44457	2441.885766	1735.723274	1294.745376	93072.31605	184315.9844	263.9752911	82.04958969	62.08626656	43.03903256	36.40845265
398	43708.4674	25034.06847	19073.03575	15433.72405	17200.25259	20041.65179	20857.18893	16996.06635	11958.3531	8021.438509	6110.068632	31522.51306	3093.35661	1739.523688	1259.652728	23024.7538	303774.0812	391.4396502	93.22401763	66.41199698	52.75078313	35.90338793
400	44176.45198	25088.3511	19613.1114	15737.16738	17384.44787	20731.09842	21230.16781	17525.89891	12272.89296	8357.79149	5920.736628	27107.8269	4695.404732	1758.913804	1280.803431	2934.474344	357036.9296	990.9669031	100.367672	70.19673184	42.187277	50.3725819
402	42988.65727	26647.15151	18690.77204	16070.86281	17442.11966	20859.13832	21680.47556	18132.84472	12716.66546	8587.482869	5863.472636	19658.05472	7821.801503	1858.37153	1312.693305	1525.613104	300459.1131	13200.02899	135.8630115	61.55323505	39.30162526	51.02187034
404	41621.51977	26285.419	19628.42437	15761.67636	17416.17664	20707.81078	21771.22873	18217.41972	12917.71291	8689.884765	6000.570813	12865.39241	12692.97412	1904.304037	1350.177438	1266.17798	184196.9075	61455.43856	162.734022	78.97837329	48.65528956	43.95474446
406	43731.92445	27498.91385	18873.12555	16307.99357	17620.47416	21016.45306	22240.19521	18408.41434	12948.33896	9097.521381	6039.276844	8362.955997	18426.23912	1987.108478	1482.524904	1128.135169	72627.01515	156234.0671	227.5203769	80.68779756	50.57217449	59.61476524
408	41308.5343	27604.01089	19003.46123	16587.55918	17700.54443	21141.47656	22293.74142	19162.33153	13565.40614	9253.547451	6268.202541	5980.615379	23070.14971	2157.816774	1484.647399	1061.981484	16428.44435	252015.2783	351.1316856	92.5030204	57.73290352	56.66140553
410	44402.07312	27958.97987	20328.41271	16477.79202	17796.20227	21014.76963	22463.7679	19027.64085	13625.04645	9420.947769	6398.791135	5094.329212	24170.12809	2549.826989	1515.850281	1099.432734	2273.71743	293138.0632	1029.370148	102.393792	50.24901671	49.38157323
412	42746.82939	26763.78353	20911.00767	16241.541	17531.76763	20535.37261	22347.74897	19135.38325	13824.95148	9798.594181	6582.01968	4815.794863	22187.30087	3579.65795	1602.338868	1124.248501	1297.871798	247993.3042	13105.62783	117.4558595	49.75028997	48.3449276
414	42346.86702	27793.57761	20539.75683	16131.94671	17092.16974	20666.08499	22056.54402	19392.57086	14065.72422	9702.376314	6614.924619	4915.128651	17637.12422	5581.126044	1657.226257	1219.525403	1075.905191	151353.6707	58158.42627	149.2098396	67.62003916	48.81127299
416	43629.91283	27737.76984	20853.07613	16615.06875	17497.32877	20693.42998	22003.87728	19186.38562	14043.30231	9890.064589	6908.092859	4983.201654	12261.37091	8871.717982	1737.399165	1268.084282	949.0215064	57148.25558	144411.1581	209.0925088	72.40039384	54.18525388
418	44774.11668	29113.61045	20796.75075	16521.70886	16788.21388	20018.68535	21589.82873	18896.81468	14113.14521	10131.4733	7018.82479	4956.914588	8071.098193	13016.92492	1760.542005	1338.87768	935.1097342	12655.82244	231957.9483	314.7704238	78.50192771	51.04959366
420	42364.5731	28035.59513	20600.30413	16338.29718	16947.50258	20023.48669	21555.02264	19089.42141	14291.03982	10220.26406	7047.266308	4911.594494	5682.172301	16841.28229	1890.896786	1355.029299	943.3615236	1690.544672	260512.3399	976.8053203	85.7738921	52.81811738
422	40912.30179	28940.39429	19995.82514	15839.60743	16603.44765	19574.26713	21097.89328	18886.11883	14288.37802	10363.65335	7284.136284	5195.865123	4541.771782	19278.14429	2144.233231	1358.892755	1003.967607	1067.476436	213809.094	11628.52513	113.5137009	64.8743872
424	40510.4375	28338.20158	20549.22278	16304.8699	16440.31237	19141.39229	20643.06493	18833.04539	14366.22855	10428.11368	7405.044258	5215.773782	4327.361821	18813.42949	2650.292834	1388.3296	1008.114891	908.1570859	126670.9583	51526.49345	117.7636256	69.57694222
426	42037.89179	29690.85707	20736.57652	16640.94833	15776.69396	18947.22129	20381.7941	18521.17688	14244.94076	10492.52374	7389.329452	5304.120691	4245.046743	16107.19508	3757.582388	1516.310984	1072.615404	842.3878832	47524.00771	130631.9441	193.0694356	73.50288847
428	41219.4599	29500.86897	20677.65264	16092.9936	16148.75506	18278.21175	20117.45766	18245.8332	14303.53565	10790.74468	7500.33774	5370.834784	4215.195659	12104.28954	5714.632485	1582.048498	1112.24035	771.9088709	10321.59482	208786.1325	268.928189	79.37668546
430	39232.84564	29637.74932	21374.05282	15466.5048	15853.20203	18090.98272	19651.32035	17987.76822	14229.37576	10615.27827	7757.327737	5556.207698	4320.077841	8523.352092	8374.20565	1620.002084	1169.030459	733.7063324	1419.982536	237569.9865	802.958835	98.54022106
432	41011.41792	29207.37595	20775.027	15646.05666	15595.31847	17831.87622	19119.16111	17807.36322	14309.91764	10708.54372	7703.272411	5589.595133	4424.98255	5962.105531	11443.65497	1724.577895	1223.587381	774.0216636	946.1726521	198601.8005	10096.95667	106.8709171
434	41249.29976	29330.22654	21036.7133	15810.97413	15240.56915	17159.21462	18887.23107	17283.04066	14201.87073	10594.8365	7791.776824	5652.128063	4436.249358	4623.290007	13851.44016	1781.219657	1239.175876	836.6253334	773.4809777	120224.9039	45338.64595	153.7385223
436	40467.93398	28909.61456	20674.04863	15892.62927	15009.99835	16521.36887	18195.31769	17218.64928	14020.68977	10560.05242	7858.389332	5864.843083	4521.206127	4056.326532	14952.09209	2097.963556	1269.588592	876.2411078	699.166652	45379.66485	111871.2558	186.4026477
438	39031.67822	28208.42524	20717.07539	15804.18349	14718.04754	16396.20456	18050.46416	16959.98722	14055.96548	10670.35213	7974.539129	5787.499988	4596.318607	3944.066069	14035.47215	2662.76898	1335.191359	926.1891956	674.3617665	10566.08336	179667.1523	304.6285102
440	38098.08676	29131.0199	20395.75436	15601.73776	14158.24437	15947.66036	17498.97574	16886.16439	13633.4797	10493.94178	7896.912075	5763.96092	4648.215495	3934.527804	11774.77322	3667.146581	1363.201905	998.1250797	663.3683347	1383.576406	210134.4915	600.3196613
442	37494.66847	28926.8668	20202.4286	15717.29923	14095.89524	15581.97968	17096.67002	16206.618	13703.30997	10654.22396	7950.560841	5861.182464	4694.685214	3967.860317	8781.642656	5346.89481	1495.33038	1037.828314	662.8306601	843.5913367	178253.2658	8712.867315
444	36762.03491	28278.81111	20056.5339	15348.34382	13821.23199	14955.59475	16369.91781	15593.96827	13367.78729	10486.70259	7862.85108	5893.178583	4831.690815	3947.449017	6328.693711	7348.606101	1496.354966	1008.344027	696.9018972	678.7593327	109348.0052	43587.95844
446	36776.85647	26765.4589	20110.64924	15403.9481	13808.15699	14775.71329	16081.10209	15546.13566	13354.18931	10406.54742	7864.837344	5914.799334	4898.442205	4018.832372	4707.970258	9630.465426	1587.108419	1080.221317	745.3140387	652.0851376	43583.31772	116160.3174
448	34905.47908	27378.84672	19752.29688	14971.8147	13495.20877	14231.9139	15745.03451	15529.90743	13460.71289	10389.63895	7893.348423	6051.360239	4890.691261	4057.114318	3838.895163	11116.7038	1743.708005	1138.059597	800.588901	603.0775746	10818.25406	192267.4242
450	35828.60901	26539.83638	20685.06635	14814.76962	13233.05794	14119.51687	15415.44069	15376.35134	13105.14118	10558.57097	8017.749234	6015.635868	4941.233465	4174.043972	3582.492321	11669.26297	2037.068809	1180.019863	876.8571506	591.939285	1410.917791	221254.1159
452	33252.07123	27102.32328	19712.61393	14579.32251	12798.65689	13557.01746	15112.05771	15023.40794	13074.26994	10378.68483	7933.927277	6140.045698	5070.105678	4283.349585	3570.749868	10724.38064	2618.297561	1266.149577	907.477682	593.8643983	716.1244634	190194.7468
454	31966.2784	26770.90793	20091.28242	15037.66168	12778.96027	13455.30427	14765.72206	14848.27012	13063.71309	10435.88428	7868.73985	6136.575892	5082.146028	4345.489245	3564.440325	8831.665925	3665.722096	1309.601566	929.7028233	617.6921536	635.7365715	109820.2524
456	31196.44205	26931.74439	20026.29961	14505.66078	12703.22964	13298.6821	14543.34801	14548.85059	13013.0978	10300.22343	8017.665911	6245.525511	5195.269315	4377.067296	3559.985356	6646.481528	5181.475045	1348.399736	974.5998095	690.5792146	584.558022	40643.42926
458	32092.04299	26647.32228	21195.07611	14638.96514	12493.36392	12982.4095	14053.79869	14515.6487	12928.40379	10316.68	8067.193453	6249.276177	5244.087815	4466.915719	3615.17781	4938.177509	6907.511639	1413.952904	1007.619069	722.5234202	559.165287	8593.35088
460	30252.19957	27165.16104	20234.70714	14861.81943	12672.72455	12948.82746	14020.73989	14391.99114	12826.96822	10423.95237	7969.464761	6405.374232	5239.601707	4470.996742	3737.320392	3795.46185	8559.04703	1556.87018	1107.94923	801.3452857	549.618885	1177.585004
462	32844.44418	25015.31846	19890.41064	14494.36802	12334.34284	12534.54259	13644.3276	14054.85841	12742.10724	10315.56272	7820.992879	6362.340013	5412.398454	4661.581209	3743.397627	3396.816311	9434.046092	1716.760711	1128.487942	816.1436126	570.6852922	658.6912616
464	33901.18514	26960.92322	20349.72599	15279.02212	12255.14196	12209.37128	13530.50449	14010.84666	12666.20506	10414.56701	7988.930859	6377.269902	5354.370195	4715.800048	3806.034384	3278.577534	9565.999347	2096.474606	1192.41064	870.3721038	565.7579144	577.3976515
466	33677.85546	25482.73631	19707.70161	14461.78127	12119.47719	12083.54097	13352.0205	13753.44741	12499.28009	10200.23079	7920.295511	6227.287265	5442.99765	4707.886817	3840.704634	3132.360865	8455.899263	2685.720098	1222.970822	902.8634241	605.0523089	521.3490682
468	38514.14862	25621.63346	19845.14279	14848.96637	12067.68009	11774.13481	13056.86858	13480.57389	12417.72211	9976.762938	7834.277417	6295.292019	5364.833435	4818.787195	3916.477178	3235.416786	6892.878854	3646.350151	1298.410826	949.079307	631.2774272	533.8153358
470	54369.47876	25632.589	19596.36659	14614.60886	11975.53992	11376.88237	12726.45165	13168.73331	12186.31395	9872.781349	7766.803078	6168.958391	5536.054456	4677.174089	3995.287501	3236.249611	5235.341684	4991.599772	1321.732447	996.9587377	688.0953795	516.8327157
472	95776.08293	25604.41144	19636.75017	14211.88705	11777.92581	11727.161	12645.07725	13335.88498	12228.48202	9788.80633	7625.40169	6191.267763	5304.89353	4862.951687	4064.364605	3301.235833	4011.512591	6392.985701	1474.292134	1030.415837	757.7309725	505.9759126
474	160342.4731	25656.66753	19721.67453	13979.99271	11641.62565	11310.80667	12083.41801	12853.07356	11752.00979	9618.655213	7553.119132	6127.405241	5422.262025	4775.217763	4075.458465	3295.150802	3277.421234	7550.564232	1605.893366	1102.596309	786.9729755	499.7219516
476	246793.6465	25934.06934	19067.12825	14342.47554	11378.11961	11174.88056	12152.93634	12737.90409	11718.48511	9552.821034	7483.874456	6064.795776	5297.817995	4803.982063	4110.370313	3303.383792	2995.58812	8076.039613	1751.294987	1124.699289	775.649311	520.926049
478	338678.3255	24649.32358	19410.11024	14307.89572	11152.2326	10978.7886	11897.62789	12608.64916	11753.84138	9541.264875	7443.32904	5970.342781	5297.473725	4751.47363	4121.555311	3402.986965	2912.540276	7756.503109	2154.747823	1177.499635	841.2991799	511.1249516
480	415370.4312	23299.5116	19700.4204	13719.54744	11350.83714	10706.00119	11588.4392	12192.52651	11457.40889	9347.199002	7203.335583	5877.255588	5374.795745	4806.859259	4030.010297	3356.264281	2932.368466	6906.603313	2802.564789	1249.561427	864.6920035	563.9827199
482	440722.156	23140.03611	18530.27327	13771.21857	11107.80621	10418.09957	11354.08985	12007.00326	11115.04701	9062.192051	7187.024612	5771.74715	5230.017966	4742.029526	4130.067802	3401.65174	2913.999089	5550.797829	3725.547943	1251.445335	914.3218008	631.61655
484	407474.7756	24016.16529	18442.44258	13700.67018	10841.54041	10381.09305	11004.0611	11955.53244	11009.81495	8947.726399	6944.29887	5745.498093	5230.606256	4765.812497	4084.944486	3508.477249	2956.187857	4295.722004	4771.513013	1361.432833	953.5042338	644.7014068
486	345542.3212	25687.8255	18498.07393	13409.78634	10918.88471	10075.89889	10924.52861	11599.80035	10936.48979	8840.561077	6900.923621	5698.929518	5163.39	4668.193206	4056.047359	3463.345989	2881.715859	3411.201173	5873.225667	1436.323336	967.7347592	668.4360121
488	251059.5677	36962.00457	19164.29208	13099.7941	10529.12533	10056.20227	10770.22951	11603.31373	10676.20462	8569.719854	6699.766508	5601.141392	5106.930903	4619.904631	4046.541565	3467.271988	2956.632849	2914.65173	6561.113088	1550.723059	1003.924606	701.7874889
490	152759.996	64737.95275	17883.43886	13184.1371	10340.91264	9927.693412	10373.75702	11163.45886	10397.7386	8426.480851	6546.411618	5474.567699	4992.583477	4597.54439	4033.102537	3504.918983	3014.178737	2766.217199	6842.213842	1707.268732	1057.922458	712.8934599
492	76918.31531	118488.5578	17420.74057	12817.6403	10454.53537	9329.42757	10127.97954	10882.1841	9976.474597	8161.899703	6401.673553	5316.235866	4852.456669	4557.363768	4121.605654	3467.696081	3052.959212	2641.762673	6543.327525	2103.6796	1095.606366	746.4353307
494	38918.92754	187953.5449	17871.71623	12328.51313	10013.06038	9174.831324	9950.738005	10690.34149	9928.539979	8065.524333	6338.786261	5226.477964	4748.202779	4508.181829	3986.543492	3455.369799	3013.790614	2650.529185	5779.779718	2627.957805	1145.643793	751.6419153
496	28552.43981	277289.39	17596.41627	12306.59045	9923.576838	9145.487981	9649.313815	10401.73991	9543.580213	7754.751584	6182.541645	5207.560211	4660.122121	4465.69978	3986.815104	3377.302581	3015.048318	2618.709835	4741.334583	3297.645901	1152.33645	781.9858145
498	27327.90622	363191.8926	16708.83156	12354.71251	9680.111789	8727.247638	9563.862527	10027.31219	9415.928582	7574.44259	5981.482113	5018.408635	4657.19962	4374.783332	3946.771524	3386.966039	2997.742365	2586.03037	3678.038009	4185.181034	1217.187215	827.2672414
500	26991.54982	429798.0839	16795.23028	12768.45102	9421.813624	8864.337933	9001.829646	9860.478729	9258.885435	7468.812231	5893.40157	4990.393743	4610.702712	4377.738973	3861.850406	3432.335223	3001.761057	2634.265641	2938.866984	4990.731081	1215.563479	844.9445566
502	27340.30231	436964.2397	16828.40897	11985.96195	9428.123629	8558.020903	9095.409058	9694.769262	9137.615888	7206.831169	5710.871062	4878.291279	4427.966473	4273.226647	3896.113809	3405.958825	3056.27773	2653.624543	2577.770846	5545.843223	1330.41268	829.8088948
504	25861.69251	395121.1973	16509.26272	11480.29894	9170.371911	8096.80286	8828.301509	9536.906035	8779.012157	7135.915588	5443.425959	4737.114809	4358.781559	4204.422478	3771.190916	3427.907596	2964.434623	2649.344353	2392.331687	5672.630407	1517.047052	852.1201206
506	24571.55423	319115.495	17946.72474	12174.21598	9384.082814	8173.747009	8685.44785	9269.876804	8641.457741	6937.953706	5509.367293	4675.974746	4321.88809	4125.411641	3764.196125	3348.946798	2969.962671	2681.120749	2388.906468	5494.874432	1828.374824	861.3103285
