CIB.csv,,jackpearson,3/21/2022 3:50:50 PM,GENESYS 10S,2L6M161001,2.001
nm,A
590,-0.0032
591,-0.0034
592,-0.0032
593,-0.0038
594,-0.003
595,-0.0035
596,-0.0035
597,-0.003
598,-0.0029
599,-0.003
600,-0.0027
601,-0.0026
602,-0.0027
603,-0.003
604,-0.003
605,-0.0027
606,-0.0025
607,-0.0028
608,-0.0026
609,-0.0028
610,-0.0029
611,-0.0032
612,-0.0035
613,-0.0027
614,-0.0036
615,-0.0031
616,-0.0029
617,-0.0025
618,-0.0028
619,-0.0025
620,-0.0029
621,-0.0029
622,-0.0022
623,-0.0025
624,-0.0026
625,-0.0027
626,-0.0026
627,-0.0022
628,-0.0026
629,-0.0026
630,-0.0024
631,-0.0025
632,-0.0027
633,-0.003
634,-0.0025
635,-0.0024
636,-0.0029
637,-0.0025
638,-0.003
639,-0.0025
640,-0.0021
641,-0.0017
642,-0.0019
643,-0.0024
644,-0.0026
645,-0.0029
646,-0.0027
647,-0.0022
648,-0.0021
649,-0.0028
650,-0.0027
651,-0.002
652,-0.002
653,-0.002
654,-0.0016
655,-0.0023
656,-0.0029
657,-0.0029
658,-0.0025
659,-0.0022
660,-0.0027
661,-0.002
662,-0.0023
663,-0.0026
664,-0.0023
665,-0.0027
666,-0.0027
667,-0.0019
668,-0.0017
669,-0.0019
670,-0.0019
671,-0.0019
672,-0.0019
673,-0.0023
674,-0.0018
675,-0.0016
676,-0.0017
677,-0.0015
678,-0.0013
679,-0.0019
680,-0.0016
681,-0.0016
682,-0.0016
683,-0.0013
684,-0.0013
685,-0.0018
686,-0.0019
687,-0.0012
688,-0.0016
689,-0.0021
690,-0.0016
691,-0.0013
692,-0.0016
693,-0.0014
694,-0.0013
695,-0.002
696,-0.0012
697,-0.0021
698,-0.0016
699,-0.0019
700,-0.002
701,-0.0014
702,-0.0013
703,-0.0009
704,-0.0012
705,-0.0009
706,-0.0008
707,-0.0024
708,-0.0015
709,-0.0014
710,-0.0014
711,-0.0013
712,-0.0016
713,-0.0013
714,-0.0006
715,-0.0016
716,-0.0008
717,-0.0014
718,-0.0016
719,-0.001
720,-0.0012
721,-0.0009
722,-0.0008
723,-0.0016
724,-0.001
725,-0.0012
726,-0.001
727,-0.0018
728,-0.0014
729,-0.0014
730,-0.0004
731,-0.0011
732,-0.0011
733,-0.0008
734,-0.001
735,-0.0007
736,0
737,-0.0003
738,-0.0009
739,-0.0002
740,-0.0012
741,-0.0007
742,-0.0007
743,-0.0008
744,-0.0012
745,-0.0007
746,-0.0005
747,-0.0001
748,-0.0009
749,-0.0002
750,-0.0006
751,-0.0008
752,-0.0012
753,-0.0004
754,-0.0007
755,0.0006
756,-0.0012
757,-0.0007
758,-0.0005
759,-0.0005
760,-0.0003
761,-0.0011
762,-0.0006
763,0.0002
764,-0.0017
765,-0.0004
766,-0.0008
767,-0.0003
768,-0.0014
769,-0.0008
770,0.0003
771,-0.0011
772,0.0002
773,-0.0001
774,0.0006
775,-0.0002
776,-0.0003
777,-0.0008
778,0
779,0.0001
780,0.0005
781,0.0011
782,0.0009
783,0.0003
784,0
785,-0.0006
786,0.0004
787,0.0002
788,0
789,0.0014
790,0.0001
791,-0.0007
792,0.001
793,0.0009
794,-0.0003
795,0
796,0.0003
797,0.0002
798,0.0006
799,-0.0007
800,-0.0013
801,-0.0004
802,0.0003
803,-0.0003
804,0.0005
805,-0.0004
806,-0.0005
807,-0.0006
808,-0.0006
809,0.0008
810,-0.0002
811,-0.0001
812,-0.0001
813,0.001
814,0
815,-0.0008
816,-0.0004
817,-0.0002
818,-0.0004
819,0.0005
820,0.0002
821,-0.0001
822,0
823,-0.0001
824,0.0003
825,0.0004
826,0.0007
827,0.001
828,0.0007
829,0.0005
830,0.0009
831,0.0012
832,0.001
833,0.0007
834,0.0004
835,0.0001
836,0.0008
837,0.0002
838,0.0011
839,0.0005
840,0.0015
841,0.0007
842,0.0005
843,0.0004
844,0.001
845,0.0002
846,-0.0003
847,0.0001
848,0.0001
849,0
850,0.0005
851,0.0009
852,0.0014
853,0.0004
854,0.0007
855,0.0007
856,0.0007
857,0.0007
858,0.0009
859,0.0006
860,0.0017
861,-0.0001
862,0.0011
863,-0.0012
864,0.0006
865,0
866,-0.0003
867,0.0007
868,0.0013
869,0.0008
870,0.0009
871,0.0008
872,0.0001
873,0.0015
874,0.0013
875,0.0004
876,0.0001
877,0.0007
878,0.0005
879,0.0004
880,0.0004
881,0.0002
882,0
883,0.0003
884,0.0006
885,0.0009
886,0.0012
887,0.0007
888,0.0008
889,0.0007
890,0.0005
891,0.0007
892,0.0003
893,0.0001
894,0.0001
895,0.0002
896,0.0003
897,0.0007
898,0.0007
899,0.0007
900,0.0001
901,0.0008
902,0
903,0.0004
904,0.0002
905,0.0004
906,0.0006
907,0.0004
908,0.0011
909,0.0007
910,0.0007
911,0.001
912,0.0004
913,0.0003
914,0.0007
915,0.0006
916,0.0003
917,0.0003
918,0.0006
919,0.0008
920,0.0011
921,0.0011
922,0.0009
923,0.0002
924,0.0007
925,0.001
926,0.0012
927,0.0001
928,0.0003
929,0.0005
930,0.0006
931,0.0008
932,0.0013
933,0.0004
934,0.0003
935,0.0006
936,0.001
937,0.0007
938,0.0012
939,0.0012
940,0.0013
941,0.0014
942,0.0014
943,0.0015
944,0.0017
945,0.0012
946,0.0015
947,0.0018
948,0.0017
949,0.0013
950,0.0012
951,0.0018
952,0.0017
953,0.0021
954,0.0017
955,0.0021
956,0.0021
957,0.0027
958,0.0024
959,0.0023
960,0.0033
961,0.0032
962,0.0026
963,0.0026
964,0.0023
965,0.0025
966,0.003
967,0.0023
968,0.0027
969,0.0023
970,0.0023
971,0.0026
972,0.0021
973,0.0019
974,0.0023
975,0.0019
976,0.0019
977,0.0013
978,0.0017
979,0.0013
980,0.0015
981,0.0011
982,0.0013
983,0.0017
984,0.0014
985,0.0009
986,0.0005
987,0.0012
988,-0.0005
989,0.0004
990,-0.0001
991,0.0001
992,-0.0002
993,-0.0001
994,-0.0001
995,0.0002
996,0.0003
997,-0.0008
998,0
999,0.0003
1000,-0.0015
1001,-0.0014
1002,-0.0015
1003,-0.0015
1004,-0.0016
1005,-0.0019
1006,-0.0018
1007,-0.0008
1008,-0.0013
1009,-0.0009
1010,-0.0019
1011,-0.0018
1012,-0.0023
1013,-0.0017
1014,-0.0009
1015,-0.0024
1016,-0.0014
1017,-0.0023
1018,-0.0022
1019,-0.0024
